time,open,high,low,close,volume
2019-09-06 20:00:00,213.62,213.7,213.62,213.7,1093
2019-09-06 19:57:00,213.7,213.7,213.7,213.7,717
2019-09-06 19:55:00,213.75,213.75,213.75,213.75,900
2019-09-06 19:54:00,213.74,213.74,213.74,213.74,500
2019-09-06 19:52:00,213.69,213.7,213.69,213.7,1290
2019-09-06 19:43:00,213.6,213.6,213.6,213.6,105
2019-09-06 19:41:00,213.59,213.59,213.59,213.59,600
2019-09-06 19:40:00,213.59,213.59,213.59,213.59,100
2019-09-06 19:34:00,213.55,213.6,213.55,213.6,1100
2019-09-06 19:33:00,213.54,213.54,213.54,213.54,224
2019-09-06 19:28:00,213.52,213.52,213.52,213.52,142
2019-09-06 19:27:00,213.52,213.52,213.52,213.52,200
2019-09-06 19:12:00,213.55,213.55,213.54,213.54,373
2019-09-06 19:11:00,213.59,213.59,213.59,213.59,242
2019-09-06 19:04:00,213.55,213.55,213.55,213.55,153
2019-09-06 19:03:00,213.55,213.55,213.55,213.55,250
2019-09-06 18:58:00,213.57,213.59,213.57,213.59,500
2019-09-06 18:53:00,213.46,213.46,213.46,213.46,100
2019-09-06 18:52:00,213.46,213.46,213.46,213.46,182
2019-09-06 18:48:00,213.5,213.5,213.5,213.5,300
2019-09-06 18:47:00,213.5,213.5,213.5,213.5,500
2019-09-06 18:34:00,213.5,213.5,213.5,213.5,207
2019-09-06 18:30:00,213.45,213.45,213.45,213.45,273
2019-09-06 18:25:00,213.45,213.45,213.45,213.45,101
2019-09-06 18:17:00,213.5,213.5,213.5,213.5,300
2019-09-06 18:09:00,213.45,213.45,213.45,213.45,356
2019-09-06 18:06:00,213.45,213.5,213.45,213.5,400
2019-09-06 18:03:00,213.45,213.45,213.45,213.45,350
2019-09-06 17:54:00,213.45,213.45,213.45,213.45,513
2019-09-06 17:53:00,213.45,213.47,213.45,213.47,549
2019-09-06 17:52:00,213.47,213.47,213.47,213.47,327
2019-09-06 17:51:00,213.47,213.47,213.47,213.47,408
2019-09-06 17:45:00,213.45,213.47,213.45,213.47,368
2019-09-06 17:44:00,213.45,213.45,213.45,213.45,934
2019-09-06 17:41:00,213.48,213.49,213.48,213.49,680
2019-09-06 17:40:00,213.4878,213.4878,213.4878,213.4878,527
2019-09-06 17:39:00,213.4851,213.4851,213.4851,213.4851,218
2019-09-06 17:37:00,213.45,213.45,213.45,213.45,182
2019-09-06 17:36:00,213.4,213.4,213.4,213.4,104
2019-09-06 17:33:00,213.4,213.4,213.4,213.4,144
2019-09-06 17:31:00,213.45,213.45,213.45,213.45,501
2019-09-06 17:30:00,213.4,213.4,213.4,213.4,303
2019-09-06 17:29:00,213.31,213.31,213.31,213.31,255
2019-09-06 17:28:00,213.39,213.39,213.39,213.39,153
2019-09-06 17:25:00,213.36,213.36,213.35,213.35,807
2019-09-06 17:24:00,213.35,213.35,213.35,213.35,402
2019-09-06 17:22:00,213.37,213.37,213.37,213.37,106
2019-09-06 17:20:00,213.35,213.35,213.35,213.35,384
2019-09-06 17:19:00,213.35,213.35,213.35,213.35,493
2019-09-06 17:15:00,213.32,213.32,213.32,213.32,100
2019-09-06 17:13:00,213.33,213.33,213.32,213.32,907
2019-09-06 17:11:00,213.26,213.32,213.11,213.27,2729
2019-09-06 17:09:00,213.35,213.35,213.35,213.35,117
2019-09-06 17:07:00,213.35,213.35,213.35,213.35,641
2019-09-06 17:02:00,213.4,213.4,213.4,213.4,117
2019-09-06 16:56:00,213.55,213.55,213.55,213.55,770
2019-09-06 16:55:00,213.55,213.55,213.55,213.55,253
2019-09-06 16:54:00,213.55,213.55,213.55,213.55,212
2019-09-06 16:53:00,213.38,213.38,213.35,213.35,701
2019-09-06 16:44:00,213.38,213.38,213.38,213.38,11639
2019-09-06 16:43:00,213.38,213.57,213.38,213.57,1767
2019-09-06 16:39:00,213.4,213.4,213.4,213.4,1864
2019-09-06 16:38:00,213.35,213.37,213.35,213.37,1061
2019-09-06 16:37:00,213.35,213.35,213.35,213.35,306
2019-09-06 16:36:00,213.35,213.35,213.21,213.21,605
2019-09-06 16:35:00,213.33,213.34,213.33,213.34,564
2019-09-06 16:34:00,213.33,213.33,213.26,213.26,3237
2019-09-06 16:32:00,213.25,213.3245,213.2,213.3245,2503
2019-09-06 16:29:00,213.22,213.28,213.22,213.28,2401
2019-09-06 16:28:00,213.28,213.28,213.28,213.28,562
2019-09-06 16:26:00,213.3,213.3,213.28,213.28,2210
2019-09-06 16:20:00,213.3,213.3,213.3,213.3,153
2019-09-06 16:16:00,213.35,213.35,213.35,213.35,230
2019-09-06 16:14:00,213.35,213.35,213.35,213.35,1693
2019-09-06 16:13:00,213.35,213.35,213.35,213.35,1208
2019-09-06 16:12:00,213.35,213.35,213.35,213.35,335
2019-09-06 16:11:00,213.35,213.35,213.35,213.35,972
2019-09-06 16:10:00,213.32,213.32,213.32,213.32,1224
2019-09-06 16:09:00,213.31,213.32,213.31,213.32,9526
2019-09-06 16:07:00,213.26,213.26,213.26,213.26,8557
2019-09-06 16:06:00,213.3,213.3,213.25,213.26,75300
2019-09-06 16:05:00,213.32,213.32,213.26,213.26,5824
2019-09-06 16:04:00,213.26,213.4,213.26,213.32,34557
2019-09-06 16:03:00,213.44,213.44,213.26,213.26,3674
2019-09-06 16:02:00,213.27,213.27,213.24,213.24,103470
2019-09-06 16:01:00,213.26,213.4,213.26,213.38,75879
2019-09-06 16:00:00,213.2799,213.4,213.15,213.27,403605
2019-09-06 15:59:00,213.13,213.3,213.11,213.275,138204
2019-09-06 15:58:00,213.2,213.2399,213.09,213.12,93263
2019-09-06 15:57:00,213.335,213.3631,213.17,213.21,105920
2019-09-06 15:56:00,213.49,213.495,213.14,213.34,223077
2019-09-06 15:55:00,213.6,213.77,213.48,213.495,134624
2019-09-06 15:54:00,213.54,213.64,213.54,213.59,61382
2019-09-06 15:53:00,213.55,213.56,213.5135,213.52,59007
2019-09-06 15:52:00,213.57,213.6,213.52,213.5486,86923
2019-09-06 15:51:00,213.63,213.6635,213.56,213.57,86389
2019-09-06 15:50:00,213.53,213.66,213.5171,213.64,80839
2019-09-06 15:49:00,213.525,213.57,213.48,213.53,70882
2019-09-06 15:48:00,213.562,213.562,213.5,213.53,37026
2019-09-06 15:47:00,213.55,213.61,213.55,213.575,40200
2019-09-06 15:46:00,213.63,213.65,213.56,213.56,43753
2019-09-06 15:45:00,213.77,213.79,213.6,213.6238,56564
2019-09-06 15:44:00,213.8425,213.87,213.76,213.775,87820
2019-09-06 15:43:00,213.85,213.88,213.82,213.84,88936
2019-09-06 15:42:00,213.9,213.93,213.855,213.855,58798
2019-09-06 15:41:00,213.89,213.94,213.885,213.905,53616
2019-09-06 15:40:00,213.89,213.93,213.87,213.9,63341
2019-09-06 15:39:00,213.88,213.9,213.86,213.88,31706
2019-09-06 15:38:00,213.885,213.9,213.86,213.875,33004
2019-09-06 15:37:00,213.88,213.8939,213.87,213.8878,23949
2019-09-06 15:36:00,213.93,213.9362,213.85,213.88,36319
2019-09-06 15:35:00,213.885,213.96,213.885,213.94,46469
2019-09-06 15:34:00,213.87,213.9,213.85,213.89,48079
2019-09-06 15:33:00,213.925,213.94,213.84,213.86,41366
2019-09-06 15:32:00,213.985,213.99,213.91,213.93,41613
2019-09-06 15:31:00,213.86,213.99,213.85,213.98,62282
2019-09-06 15:30:00,213.89,213.89,213.86,213.87,30985
2019-09-06 15:29:00,213.8451,213.9,213.83,213.885,47595
2019-09-06 15:28:00,213.85,213.9,213.83,213.84,55343
2019-09-06 15:27:00,213.89,213.89,213.83,213.8568,43097
2019-09-06 15:26:00,213.85,213.92,213.85,213.89,51543
2019-09-06 15:25:00,213.76,213.86,213.735,213.85,53703
2019-09-06 15:24:00,213.6755,213.79,213.6732,213.76,46933
2019-09-06 15:23:00,213.6089,213.68,213.605,213.68,25155
2019-09-06 15:22:00,213.6111,213.63,213.6,213.61,31892
2019-09-06 15:21:00,213.555,213.63,213.555,213.61,32863
2019-09-06 15:20:00,213.5901,213.61,213.55,213.56,35886
2019-09-06 15:19:00,213.56,213.615,213.52,213.6,33795
2019-09-06 15:18:00,213.615,213.63,213.55,213.57,30724
2019-09-06 15:17:00,213.57,213.64,213.57,213.62,39593
2019-09-06 15:16:00,213.59,213.6,213.54,213.5644,27495
2019-09-06 15:15:00,213.6062,213.63,213.58,213.6,30535
2019-09-06 15:14:00,213.64,213.64,213.57,213.61,27814
2019-09-06 15:13:00,213.6019,213.66,213.59,213.63,29905
2019-09-06 15:12:00,213.55,213.63,213.55,213.6,43026
2019-09-06 15:11:00,213.55,213.59,213.52,213.54,31340
2019-09-06 15:10:00,213.52,213.56,213.5132,213.55,31268
2019-09-06 15:09:00,213.465,213.53,213.465,213.525,17532
2019-09-06 15:08:00,213.5319,213.56,213.46,213.4649,41506
