time,open,high,low,close,volume
2019-07-08 20:00:00,200.12,200.32,200.12,200.32,1466
2019-07-08 19:59:00,200.22,200.22,200.22,200.22,250
2019-07-08 19:58:00,200.12,200.15,200.1,200.15,2759
2019-07-08 19:57:00,200.1,200.1,200.1,200.1,100
2019-07-08 19:56:00,200.1,200.1,200.1,200.1,170
2019-07-08 19:55:00,200.1,200.1,200.1,200.1,847
2019-07-08 19:54:00,200.13,200.13,200.1,200.1,2250
2019-07-08 19:53:00,200.15,200.15,200.15,200.15,460
2019-07-08 19:51:00,200.2,200.2,200.2,200.2,100
2019-07-08 19:47:00,200.14,200.16,200.14,200.16,460
2019-07-08 19:46:00,200.29,200.5,200.16,200.16,6423
2019-07-08 19:45:00,200.15,200.15,200.15,200.15,515
2019-07-08 19:44:00,200.25,200.25,200.21,200.21,885
2019-07-08 19:42:00,200.25,200.25,200.25,200.25,200
2019-07-08 19:41:00,200.3,200.3,200.21,200.23,970
2019-07-08 19:39:00,200.3,200.3,200.3,200.3,100
2019-07-08 19:38:00,200.3,200.3,200.3,200.3,100
2019-07-08 19:36:00,200.3,200.3,200.23,200.3,1035
2019-07-08 19:35:00,200.23,200.23,200.23,200.23,120
2019-07-08 19:34:00,200.23,200.23,200.23,200.23,460
2019-07-08 19:32:00,200.21,200.23,200.21,200.21,1060
2019-07-08 19:31:00,200.43,200.44,200.43,200.44,900
2019-07-08 19:30:00,200.25,200.43,200.21,200.43,1685
2019-07-08 19:26:00,200.27,200.27,200.27,200.27,100
2019-07-08 19:24:00,200.47,200.47,200.47,200.47,100
2019-07-08 19:22:00,200.38,200.38,200.38,200.38,525
2019-07-08 19:20:00,200.38,200.38,200.38,200.38,500
2019-07-08 19:19:00,200.47,200.47,200.47,200.47,659
2019-07-08 19:14:00,200.34,200.5,200.33,200.5,5828
2019-07-08 19:13:00,200.25,200.25,200.25,200.25,512
2019-07-08 19:10:00,200.13,200.13,200.13,200.13,500
2019-07-08 19:05:00,200.13,200.26,200.13,200.26,1721
2019-07-08 18:55:00,200.04,200.04,200.04,200.04,100
2019-07-08 18:51:00,200.08,200.08,200.08,200.08,102
2019-07-08 18:50:00,200.07,200.07,200.07,200.07,1047
2019-07-08 18:46:00,200.05,200.05,200.05,200.05,2080
2019-07-08 18:43:00,200.06,200.06,200.03,200.06,1280
2019-07-08 18:39:00,200.09,200.1,200.09,200.1,201
2019-07-08 18:37:00,200.09,200.09,200.09,200.09,100
2019-07-08 18:36:00,200.05,200.05,200.05,200.05,168
2019-07-08 18:32:00,200.02,200.02,200.02,200.02,500
2019-07-08 18:28:00,200.03,200.03,200.03,200.03,332
2019-07-08 18:27:00,200.14,200.15,200.14,200.15,500
2019-07-08 18:26:00,200.1,200.12,200.1,200.12,3180
2019-07-08 18:25:00,200.08,200.08,200.03,200.07,1680
2019-07-08 18:24:00,200.05,200.05,200.05,200.05,520
2019-07-08 18:21:00,200.05,200.05,200.05,200.05,705
2019-07-08 18:17:00,200.04,200.04,200.04,200.04,467
2019-07-08 18:15:00,199.95,200.0,199.95,200.0,200
2019-07-08 18:14:00,200.02,200.02,199.95,199.95,1003
2019-07-08 18:10:00,199.97,200.0,199.97,200.0,1000
2019-07-08 18:07:00,199.97,199.97,199.97,199.97,170
2019-07-08 18:06:00,200.0,200.0,200.0,200.0,129
2019-07-08 18:04:00,200.0,200.0,200.0,200.0,500
2019-07-08 18:01:00,199.93,199.94,199.93,199.94,349
2019-07-08 17:59:00,200.0187,200.0187,200.0187,200.0187,149
2019-07-08 17:52:00,200.0,200.0,200.0,200.0,150
2019-07-08 17:51:00,200.02,200.02,200.02,200.02,250
2019-07-08 17:47:00,199.94,200.02,199.93,200.02,5009
2019-07-08 17:45:00,199.85,199.9,199.85,199.9,215
2019-07-08 17:44:00,199.85,199.85,199.85,199.85,328
2019-07-08 17:43:00,199.85,199.85,199.85,199.85,917
2019-07-08 17:42:00,199.85,199.85,199.85,199.85,350
